Ver. 1.0					
double	double	double	double	double	double #
224	223	224	226	225	223
224	223	224	226	225	224
224	229	224	226	225	224
224	244	224	226	224	224
224	258	224	226	225	223
225	273	224	226	224	223
224	306	224	226	224	223
224	330	224	226	224	222
224	349	224	226	224	223
224	368	224	226	224	223
224	416	224	225	224	223
224	425	223	225	224	222
224	223	224	226	225	224
224	232	224	226	225	223
224	223	224	226	224	223
224	223	224	226	225	224
224	223	224	226	224	224
225	222	224	226	225	224
224	223	224	226	224	224
223	223	224	226	225	223
223	223	224	226	225	224
223	223	224	227	225	223
222	223	224	226	224	224
223	222	224	226	224	224
223	223	224	226	225	223
223	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	224	223
224	222	224	226	225	224
224	223	224	226	225	224
224	224	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	222	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
225	224	224	226	225	223
224	223	236	226	225	223
224	223	245	226	224	224
224	223	255	226	225	223
224	223	252	226	225	223
224	222	246	226	225	224
224	223	258	226	224	224
224	223	246	226	225	224
224	223	225	226	224	224
224	223	224	226	225	223
224	222	224	226	225	224
224	223	224	226	225	223
225	224	224	226	224	224
223	223	224	226	224	223
223	223	224	226	225	223
223	223	224	226	224	224
223	223	225	226	225	223
223	223	224	226	224	223
223	224	224	226	225	224
223	223	224	226	225	223
223	223	224	226	224	224
223	223	224	226	225	224
223	223	224	226	225	223
223	223	224	226	225	224
224	223	224	226	225	223
225	229	224	226	225	223
224	233	224	226	225	224
224	242	224	226	225	223
224	251	224	226	224	224
223	255	224	225	225	223
224	300	224	226	224	223
224	310	224	226	224	223
223	373	224	226	224	222
224	439	223	225	223	222
224	449	223	225	224	222
224	471	223	225	223	221
224	468	223	225	223	222
223	474	223	225	223	222
224	446	223	225	224	222
224	373	224	226	224	223
224	321	224	226	224	223
224	360	224	226	224	223
224	364	224	226	224	223
224	358	224	226	224	222
224	313	224	226	224	223
224	309	224	226	224	223
224	301	224	226	224	223
223	306	224	226	224	224
223	328	224	226	224	223
224	337	224	226	224	223
224	331	224	226	224	223
224	335	224	225	224	223
224	312	224	226	224	223
223	280	224	226	224	223
223	257	224	225	225	223
223	248	224	226	225	223
224	238	224	226	224	223
224	227	224	226	225	224
224	238	224	226	225	223
224	243	224	226	224	224
225	251	224	226	224	223
223	261	224	226	224	223
224	275	224	225	224	224
224	255	224	226	225	223
224	259	223	226	224	224
224	255	224	226	224	224
224	251	224	225	224	223
224	249	224	226	225	223
224	245	224	226	224	223
224	244	224	226	224	223
223	253	224	226	224	223
223	256	224	226	225	224
224	252	224	226	224	224
223	285	224	226	224	223
223	300	224	226	224	223
223	346	224	226	224	223
224	367	224	226	225	223
223	374	224	225	224	223
225	373	224	225	224	223
224	385	224	226	224	222
224	393	224	225	224	223
224	415	223	225	224	222
223	393	224	225	224	222
224	378	224	225	224	223
224	387	224	226	224	222
224	391	223	225	224	223
224	408	224	226	224	223
224	405	224	225	224	222
223	405	223	225	224	221
224	396	224	225	224	222
224	387	223	226	224	222
224	366	224	226	224	223
224	374	224	226	224	222
224	366	224	226	223	223
224	351	224	226	225	222
224	309	224	226	224	223
224	272	224	226	224	223
224	242	224	226	225	224
224	223	224	226	225	224
224	222	224	226	225	223
224	224	224	226	225	223
224	223	225	226	225	224
223	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	224	223
224	224	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
223	223	224	226	225	224
223	223	224	226	225	224
224	224	224	226	225	224
223	223	224	226	225	223
224	223	224	226	224	223
224	223	224	226	225	223
224	223	224	225	224	224
224	223	224	226	225	223
224	223	224	226	224	223
223	223	224	226	224	223
223	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	225	224	226	225	224
224	223	224	226	225	224
225	223	224	226	225	223
224	223	224	226	225	223
224	223	224	230	225	224
224	223	224	227	225	223
224	223	224	226	224	224
224	223	224	226	225	223
225	223	235	226	225	223
224	223	233	226	225	224
224	222	250	226	225	223
224	223	246	226	224	223
224	223	236	226	224	224
224	224	235	226	224	223
224	223	245	226	224	223
224	223	242	226	224	223
224	223	242	226	225	223
224	223	248	227	224	224
224	223	249	226	225	223
224	223	261	226	224	223
225	223	265	226	224	224
224	223	266	226	224	223
224	223	282	226	224	223
224	222	286	226	225	223
223	223	302	226	224	223
224	223	304	226	224	223
224	223	314	226	224	223
224	222	321	226	224	224
224	223	311	226	224	223
224	223	311	226	224	223
223	223	298	226	224	222
224	223	256	226	225	223
225	223	256	226	224	223
224	223	242	226	225	224
224	222	226	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
223	223	224	226	224	223
224	223	224	226	224	224
224	222	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
225	223	224	226	225	223
224	223	224	227	225	223
224	223	224	226	225	224
224	222	224	226	225	224
224	222	224	226	225	223
224	222	224	226	225	224
224	223	225	226	225	223
224	223	241	226	225	223
224	222	315	253	224	223
224	222	373	263	224	223
224	222	403	246	224	223
224	222	423	226	223	223
224	222	465	225	223	222
224	222	454	225	223	224
224	222	426	225	224	222
224	221	442	225	223	223
224	221	416	225	224	223
224	222	382	225	224	222
224	222	360	225	224	223
224	222	368	225	224	222
224	222	414	225	224	222
224	222	410	226	224	223
224	222	383	225	224	223
224	223	348	226	224	223
223	222	350	226	224	223
224	222	336	226	224	222
224	222	304	226	224	223
223	223	258	226	226	223
223	223	260	226	225	224
223	223	276	226	225	224
223	223	282	226	224	223
223	223	289	226	224	223
223	223	311	226	224	223
223	222	331	226	224	222
223	222	332	226	224	223
224	222	348	226	224	222
224	222	352	226	224	223
224	222	365	226	224	223
224	222	383	225	224	222
224	222	391	226	224	223
223	223	398	225	224	222
224	222	405	226	223	223
224	222	416	225	223	223
224	222	426	225	224	222
224	221	434	225	224	223
224	222	465	225	223	222
224	222	463	225	223	222
224	222	479	225	223	223
223	222	451	225	224	222
224	222	457	225	223	223
224	222	417	225	224	223
224	222	428	225	224	223
224	222	422	225	224	222
224	221	470	225	224	222
224	222	490	225	223	222
224	221	506	224	223	222
224	222	526	225	223	222
224	222	543	225	224	223
224	222	562	225	224	222
224	222	569	225	224	222
224	222	573	226	224	222
224	222	577	226	224	223
224	222	585	226	223	223
224	222	591	226	224	222
224	222	598	226	224	222
224	223	572	225	224	222
225	222	557	225	224	222
224	222	560	225	224	222
224	222	569	225	223	223
224	222	561	225	223	222
224	222	592	226	224	223
225	222	613	226	224	223
223	222	628	226	224	223
224	223	617	226	224	223
224	223	610	226	224	223
224	222	596	226	224	223
224	222	590	226	224	223
225	222	591	226	224	222
223	222	584	226	224	223
224	222	554	225	224	222
224	222	547	225	224	223
224	222	556	225	224	223
224	221	511	225	223	222
224	222	539	225	223	223
224	222	539	225	224	222
224	222	549	225	224	222
223	222	546	225	223	223
223	222	543	225	224	222
223	222	558	225	224	223
224	222	555	225	224	222
223	222	561	225	224	222
223	222	545	225	224	222
223	222	552	225	224	222
223	222	549	225	224	223
222	222	554	225	223	223
222	222	558	225	224	222
222	222	565	225	224	223
222	222	570	225	224	222
222	222	576	226	224	222
221	222	575	225	223	223
222	222	574	226	224	223
223	222	583	226	224	223
223	222	583	226	224	223
223	222	566	225	224	222
223	222	574	226	224	223
224	222	560	225	224	222
224	222	565	225	224	223
224	222	556	226	223	222
224	222	548	226	224	222
224	221	526	225	223	223
224	222	522	225	224	222
224	221	511	225	223	222
225	221	500	225	223	222
224	222	489	225	223	222
224	222	477	225	223	222
224	221	471	225	223	222
224	221	445	225	223	222
224	222	443	226	223	222
224	222	444	225	224	222
224	222	403	225	223	222
224	222	401	226	224	222
224	222	400	225	224	222
224	222	392	225	224	223
223	222	388	226	224	223
223	223	390	226	224	222
223	222	391	227	224	222
223	222	395	225	224	223
223	222	402	225	224	223
223	221	402	225	224	223
223	223	427	225	223	222
224	222	435	225	223	222
223	222	422	225	224	222
222	222	425	225	224	222
223	222	449	225	224	222
222	222	461	225	223	222
223	222	474	225	223	223
223	222	478	225	223	222
223	221	486	225	223	222
223	221	498	225	223	222
222	221	498	225	223	221
223	221	511	225	223	222
223	222	463	226	223	222
223	221	509	225	223	221
223	222	526	225	224	223
223	222	524	225	224	222
223	222	531	225	223	222
222	221	536	225	223	223
223	223	543	225	224	222
224	222	553	226	223	222
224	221	482	225	224	221
224	221	499	225	223	221
224	221	512	225	223	222
223	224	541	225	224	223
224	222	546	225	223	223
224	222	554	225	224	222
223	222	561	225	224	222
224	222	568	226	224	223
224	222	520	225	224	222
224	222	523	225	223	223
224	222	527	225	223	222
225	222	541	225	223	222
224	221	475	225	223	222
224	221	519	225	224	222
224	222	535	225	223	221
224	222	548	225	223	223
224	223	565	226	224	222
225	222	569	226	224	223
224	222	553	225	224	223
224	222	566	225	223	222
224	222	576	226	224	222
224	222	538	225	224	222
224	222	559	225	224	222
225	222	581	226	224	223
224	222	585	226	224	222
224	222	584	226	224	223
224	222	537	225	224	222
223	222	561	225	223	222
224	222	534	225	223	222
224	222	536	225	224	222
224	222	549	225	224	223
224	222	559	225	224	223
224	222	545	225	223	222
223	222	533	225	223	223
224	222	513	225	224	222
225	222	528	225	223	222
224	221	522	225	223	223
224	221	503	225	223	221
224	222	532	225	223	222
224	222	527	225	224	222
225	222	530	225	223	222
224	222	554	225	224	223
224	223	564	225	224	222
224	221	557	225	224	223
224	222	560	225	223	223
224	222	559	225	223	223
225	222	577	226	224	222
224	222	578	226	224	223
224	222	569	225	224	223
224	222	566	225	224	223
225	221	568	226	224	222
224	222	582	226	224	223
224	222	582	226	224	222
224	222	575	226	224	222
224	222	585	226	224	223
224	222	585	226	224	223
224	221	584	226	224	223
224	222	590	226	224	223
224	222	590	226	224	223
224	222	583	226	224	223
224	222	583	225	224	222
224	222	576	225	224	223
224	221	583	226	224	223
224	222	583	226	224	222
224	222	593	226	224	223
224	222	599	226	224	222
224	222	604	226	224	223
224	221	591	226	224	223
224	222	599	226	224	223
224	223	597	226	224	223
223	222	599	226	224	223
224	222	605	226	224	222
224	222	599	226	224	223
224	222	605	225	224	223
224	224	610	226	224	223
224	223	606	226	224	223
224	223	601	226	224	222
224	222	590	226	224	223
224	222	595	226	224	223
224	222	597	226	224	222
224	222	599	226	224	223
224	222	596	226	224	223
223	223	598	226	224	223
224	222	582	226	224	223
224	222	591	226	224	222
225	222	588	226	224	223
223	222	586	225	224	223
224	222	583	226	224	223
223	222	586	226	224	223
224	222	577	225	224	222
224	222	574	225	224	223
224	222	553	225	224	222
223	222	551	225	224	222
223	223	534	225	223	222
223	221	502	225	223	222
223	221	516	225	223	222
223	221	504	225	223	225
224	221	497	225	223	221
224	222	469	225	223	222
224	222	454	225	224	222
223	222	433	225	224	222
223	222	410	226	224	223
224	222	377	225	223	222
224	222	368	226	224	223
223	222	367	226	224	223
224	222	374	225	224	222
224	223	362	226	223	224
224	222	352	226	224	223
224	222	344	226	223	223
224	222	336	226	224	223
223	223	313	226	224	223
224	223	310	226	224	224
225	223	278	226	225	223
224	223	279	226	224	223
224	223	265	226	224	223
224	223	267	226	225	223
224	223	289	227	224	223
225	223	290	226	224	223
224	222	311	226	224	223
224	223	322	226	224	223
224	223	337	226	223	223
224	222	350	226	224	223
224	222	359	226	224	223
225	222	370	226	224	222
223	222	393	225	224	223
224	222	394	225	224	222
224	222	399	225	223	223
224	222	407	225	223	223
224	222	411	226	223	222
225	222	420	225	224	222
224	222	411	225	224	222
224	222	413	225	224	222
224	222	403	226	223	223
224	222	408	226	223	223
224	222	406	226	223	223
224	222	409	225	224	222
224	222	382	226	224	222
224	222	382	226	224	223
224	222	399	226	224	223
224	222	372	226	224	223
224	222	361	226	224	223
224	222	378	226	224	222
224	222	373	226	224	223
224	222	379	226	224	223
224	222	364	226	224	222
223	222	368	225	223	223
224	223	359	225	224	223
224	222	351	225	224	223
224	222	329	226	224	224
224	222	326	226	224	222
224	223	299	226	224	223
224	223	302	226	225	223
224	222	322	226	224	223
223	222	306	226	224	224
223	222	329	225	224	223
223	222	299	226	224	224
223	223	258	226	225	223
222	223	240	226	225	223
223	223	234	226	224	224
224	223	231	226	225	223
223	223	224	226	224	224
224	223	224	226	225	224
223	222	226	226	225	223
223	223	224	226	224	224
223	224	224	226	225	223
224	223	224	226	224	223
224	223	224	226	225	223
224	223	224	226	225	223
224	222	224	226	225	224
223	223	224	226	225	223
224	223	224	226	224	223
223	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	222	224	226	225	224
224	224	224	226	225	223
225	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	224	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	225	223
224	222	226	226	225	224
224	223	224	226	225	224
224	223	225	226	224	223
224	223	227	226	225	224
224	223	228	226	225	223
224	222	227	226	225	224
223	222	230	226	224	224
224	223	229	226	225	223
224	223	229	226	225	223
223	223	231	226	225	223
223	223	240	226	225	223
223	223	232	226	224	224
223	225	234	226	224	224
223	223	236	226	224	223
224	223	238	226	224	224
223	223	236	226	224	223
223	223	242	226	225	224
223	223	241	226	225	223
223	223	237	226	225	224
223	223	235	226	224	223
223	223	241	226	224	223
223	223	241	226	224	223
223	222	234	226	225	223
223	223	235	226	225	223
223	223	230	226	225	224
223	224	232	226	225	223
223	223	236	226	225	224
223	223	228	226	225	224
223	223	230	226	224	223
223	222	228	226	225	224
224	223	233	226	225	223
224	224	244	226	225	224
225	223	242	226	225	223
224	223	252	226	225	223
224	223	250	226	225	223
224	222	247	226	225	223
224	223	251	226	224	223
224	223	257	226	224	223
225	223	265	225	224	224
224	223	268	226	225	223
224	223	280	226	224	223
224	223	281	226	224	223
223	223	284	226	224	224
224	223	279	226	224	223
225	223	279	226	224	224
224	223	290	226	224	224
224	222	284	226	224	223
224	223	292	226	224	223
224	224	289	226	225	223
225	223	292	226	224	223
224	223	280	226	224	224
224	223	281	226	224	224
224	223	276	226	224	223
224	223	277	226	224	223
224	223	282	226	224	223
225	223	285	226	224	223
224	223	288	226	224	223
224	222	294	226	224	224
224	222	294	226	224	223
224	222	282	226	224	223
224	223	288	226	224	223
224	223	284	226	225	223
224	223	291	226	224	223
224	222	291	226	224	224
224	223	291	226	224	223
224	222	294	226	224	224
224	223	306	226	224	223
224	223	309	226	224	223
224	223	316	226	224	223
224	222	312	226	224	223
224	222	302	226	224	223
224	222	285	226	223	224
224	223	268	226	224	223
224	223	260	226	225	223
224	223	240	226	225	223
224	223	272	226	224	223
224	222	271	226	224	223
224	223	282	226	224	224
224	223	311	226	224	223
224	223	315	225	224	223
224	222	318	226	224	222
224	222	301	226	224	223
224	223	269	226	225	223
224	222	229	226	225	224
223	224	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	224
223	223	224	226	225	223
224	223	224	226	224	223
224	223	224	226	225	224
224	223	224	226	225	223
223	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	223
224	224	224	226	225	224
224	223	224	226	225	223
224	224	224	226	224	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	224	223
224	224	224	226	225	224
223	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	223
224	224	224	226	225	224
224	223	224	226	225	223
223	223	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	223
223	223	224	226	225	224
222	223	224	226	225	223
223	223	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	223
223	223	224	226	225	223
223	223	224	226	224	224
223	223	224	226	224	223
223	223	224	226	224	224
224	223	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	223
223	223	224	228	225	223
223	223	224	226	224	224
224	223	224	226	224	223
223	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	224	224
225	223	224	226	225	223
223	223	224	226	225	223
223	222	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	224
223	223	224	226	225	224
223	223	224	226	225	224
223	223	224	227	225	223
223	222	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	223
223	223	224	226	225	224
224	223	224	226	225	223
223	223	224	226	225	223
222	223	224	226	225	224
223	223	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	224
223	223	224	226	225	223
223	223	224	226	225	224
223	223	224	225	224	223
223	222	224	226	224	223
222	223	224	226	224	224
222	223	224	226	225	224
222	223	224	226	225	224
222	223	224	226	225	223
223	223	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	224
223	223	224	226	224	223
223	223	224	226	224	224
224	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	224
223	223	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	223
223	223	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	223
